User_ID,Title,Text,Parent_asin,Timestamp,Rating
AE3X3OR52JVXEIQUXWVUP5XC5HYQ,Excellent gift for those who are hard to buy for.,She can buy what she needs,B00ADR2LV6,1608060064481,5.0
AE3X3OR52JVXEIQUXWVUP5XC5HYQ,Great gift,Great gift  to buy what they like,B07HJHK8Y5,1587269040848,5.0
AE3X3OR52JVXEIQUXWVUP5XC5HYQ,Great gift,Great gift,B01MSBQB1P,1583968128166,5.0
AE3X3OR52JVXEIQUXWVUP5XC5HYQ,Great gift,Package was great.  If your not sure on a gift,B00JFBLZ90,1550244542773,5.0
AE3X3OR52JVXEIQUXWVUP5XC5HYQ,Great gift,Great gift so they can get what they beed,B077N4CNVJ,1546722016728,5.0
AE3X3OR52JVXEIQUXWVUP5XC5HYQ,Five Stars,Great graphics ft and excellent packaging,B00CHQ7ESQ,1521057074955,5.0
AF3JWAOD7HXW3HZ7URFXWUWJTHMQ,Great Card,Nice Card!,B071X4ZX3X,1587055450134,5.0
AF3JWAOD7HXW3HZ7URFXWUWJTHMQ,Nice Card,Love the look and feel of it.,B07193NQ2P,1551369659544,5.0
AF3JWAOD7HXW3HZ7URFXWUWJTHMQ,Bright Colorful Gift Card,Bright Colorful Gift Card,B01E4QP02S,1543335092785,5.0
AF3JWAOD7HXW3HZ7URFXWUWJTHMQ,Love the Gift Box,Nice gift box,B077N4CNVJ,1533069708643,5.0
AF3JWAOD7HXW3HZ7URFXWUWJTHMQ,Great tunes,Great Tunes,B00OOKDO4Q,1511988759668,5.0
AGJXVJOLP7PMS4NPLVHMSMORS55A,"Making an impersonal gift more personal, adds a little more to a Christmas gift.",I really dislike gift cards because they are so impersonal in my opinion. Sending in a little decorative box makes it more caring to the person you are sending it to.,B0719C5P56,1672601674508,5.0
AGJXVJOLP7PMS4NPLVHMSMORS55A,A very cute way to present a gift card.,Sometimes I must buy gift cards and I believe this is some way of a personal presentation.,B00ADR2LV6,1672600899539,5.0
AGJXVJOLP7PMS4NPLVHMSMORS55A,Who doesn't like Among gift cards!,Christmas Gift for Grandson. with 5 $10.00 cards I felt he could spend as he wanted to.,B0160LI7MA,1640648081730,5.0
AGJXVJOLP7PMS4NPLVHMSMORS55A,A good gift for someone who leaves many miles away.,Arrived as stated a good gift for a person who could extend for his family also.,B00FTGS7QO,1638972873270,5.0
AGJXVJOLP7PMS4NPLVHMSMORS55A,Easy from one side of the U S (Ohio) to the other side US (California).,No Petco near my home could not find a Petco gift card. Buying on line was so easy for me.,B00BXLVETG,1484409223000,5.0
AFML2HBQNS73BK3APKKAXUOADROQ,Easy gift,"Cool think about this is Reciever buys what they want. It's great when you have to give a gift, and no thought is required.",B018F4H5DM,1628295377850,5.0
AFML2HBQNS73BK3APKKAXUOADROQ,Recommended,Will be gifts for December. Happy w purchase.,B018F4M89S,1605503438940,4.0
AFML2HBQNS73BK3APKKAXUOADROQ,Why not?,"Gift card for a gift. Yea, so you can ensure bd person gets the gift they want...which is the one they pick for themselves.",B06ZY3Y9BZ,1532821318763,5.0
AFML2HBQNS73BK3APKKAXUOADROQ,Easy purchase,"Perfect gift to give someone so they can buy alittle treat for themselves thru amazon. Happy w hassle free, no guesswork on gift.",B016CID2JY,1519351479843,5.0
AFML2HBQNS73BK3APKKAXUOADROQ,Good choice for wing fans...,"Purchased as a bd gift, for a buffalo wing, eating fan. The place has an assortment of wings to chose from so you can't go wrong....",B00BXLSYEY,1486602003000,5.0
AE2U2E5TSZMH4DT4N2VUAATGX3QQ,Bought several but Received different Amazon gift cards inside,Love this presentation at the holidays,B00ADR2LV6,1609370289537,5.0
AE2U2E5TSZMH4DT4N2VUAATGX3QQ,Worth it,Very cute presentation,B00JFBLZ90,1609370164217,5.0
AE2U2E5TSZMH4DT4N2VUAATGX3QQ,Very pretty box but.....,nice presentation once you have it open but I have ordered five of these and all have been difficult for recipient to open.  they all ended up breaking box.  I also wish amazon would state how much the gift card is.  I have to write it on the balloon inside. defeats the purpose of the ease and pretty presentation.  I would not order again.  I would choose a different box.,B071LMFYTG,1566344093878,2.0
AE2U2E5TSZMH4DT4N2VUAATGX3QQ,Excellent,Who doesn't love an amazon gift card.<br />Comes right away.<br />Everyone's favorite gift. shopping on amazon is fun for everyone.,BT00CTOUNS,1389963633000,5.0
AE2U2E5TSZMH4DT4N2VUAATGX3QQ,received gift card right away,came right away.<br />great restaurant.<br />good value.<br />good gift card for twenty five dollars especially for younger crowd. they love it.,B00BXLSYEY,1389962273000,5.0
AHQP6NAQN7KH5FDNWW6OIZPLR6GQ,Five Stars,fast delivery and card worked,B00BXLW5QC,1426034143000,5.0
AHQP6NAQN7KH5FDNWW6OIZPLR6GQ,Five Stars,fast delivery and card worked,B00BXLTUBA,1426034138000,5.0
AHQP6NAQN7KH5FDNWW6OIZPLR6GQ,Five Stars,fast delivery and card worked,B00BXLU92E,1426034131000,5.0
AHQP6NAQN7KH5FDNWW6OIZPLR6GQ,Five Stars,fast delivery and card worked,B00BXLVDRE,1426034066000,5.0
AHQP6NAQN7KH5FDNWW6OIZPLR6GQ,Five Stars,fast delivery and card worked,B00BXLTG8C,1426033961000,5.0
AHQP6NAQN7KH5FDNWW6OIZPLR6GQ,Five Stars,fast delivery and card worked,B00CXZPEPG,1426033956000,5.0
AHQP6NAQN7KH5FDNWW6OIZPLR6GQ,Five Stars,fast delivery and card worked,B00F2RZMEA,1426033951000,5.0
AHQP6NAQN7KH5FDNWW6OIZPLR6GQ,Five Stars,fast delivery and card worked,B00BXLTPEC,1426033936000,5.0
AHQP6NAQN7KH5FDNWW6OIZPLR6GQ,Five Stars,fast delivery and card worked,B00BXLVUZO,1426033929000,5.0
AHQP6NAQN7KH5FDNWW6OIZPLR6GQ,Five Stars,fast delivery and card worked,B00BXLTKRE,1426033923000,5.0
AHQP6NAQN7KH5FDNWW6OIZPLR6GQ,Five Stars,fast delivery and card worked,B00BXLW2AQ,1426033829000,5.0
AHQP6NAQN7KH5FDNWW6OIZPLR6GQ,Five Stars,fast delivery and card worked,B00BXQIGA6,1426033822000,5.0
AHQP6NAQN7KH5FDNWW6OIZPLR6GQ,Five Stars,fast delivery and card worked,B00GOLGUVC,1426033817000,5.0
AHQP6NAQN7KH5FDNWW6OIZPLR6GQ,Five Stars,fast delivery and card worked,B00BXLSYEY,1426033812000,5.0
AHQP6NAQN7KH5FDNWW6OIZPLR6GQ,Five Stars,fast delivery and card worked,B00BXLSI3G,1426033807000,5.0
AHQP6NAQN7KH5FDNWW6OIZPLR6GQ,Five Stars,fast delivery and card worked,B00BXLVETG,1426033800000,5.0
AHQP6NAQN7KH5FDNWW6OIZPLR6GQ,Five Stars,fast delivery and card worked,B00P3DU2M0,1426033783000,5.0
AHQP6NAQN7KH5FDNWW6OIZPLR6GQ,Five Stars,fast delivery and card worked,B00PG24GN4,1426033777000,5.0
AHQP6NAQN7KH5FDNWW6OIZPLR6GQ,Five Stars,as described and fast shipping,B00GDHVMR4,1406493949000,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Delicious and Easy to Use Subway Gift Card!,"I just used the easy Subway Gift card to buy food at local restaurant earlier this week. You just give it to the cashier and ask him to enter the gift card numbers and scratch off the pin number on the back of your gift card. If the cashier swipes the card directly, it may not work usually.",B00BXLW5QC,1668319911302,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Easy to use gift card at Panda Express restaurants!,I love to eat a couple types of food at Panda Express. This gift card is easier to use and saves money for more cash back with Discover card during the holiday season on Amazon. It's giftable as well!,B00BXLVDRE,1636857655227,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,The Burger King Gift Card was ordered in 11/2020 but never received from Amazon.,"This is the first gift card I ordered on Amazon in 11/2020 that's never received so far. I ordered more than 10 types of gift cards in last November. The gift card is just like other gift cards that can be used for in-person or online orders. However, it's only a good deal if you can catch the $3 for two Whopper deal last year. When  price hikes happen recently in Burger King, this gift card is no longer a good deal and loses value. There are many other better taste alternatives at lower prices around you.",B00F2RZMEA,1624723021838,2.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Excellent gift card design!,Excellent gift card design to celebrate Christmas 2019! It's easy to open and use the gift card!,B07DDDS9R4,1580795332541,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Easy to use Christmas gift card!,Nice design Christmas gift card and easy to use. Show your Christmas spirit.,B07FMK2JQ8,1578170522759,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Great designed amazon gift card box.,Great designed amazon gift card box. Easy to open and use.,B00ADR2LV6,1548991432291,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Great gift card for movie lovers! Easy to use!,Great gift card for movie lovers! Easy to use in any Regal theaters.,B00FTGSKL6,1548991393216,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Merry Christmas gift card,This Santa card is a so great gift card to gift friends and relatives merry Christmas gifts.,B018F4M89S,1544944358309,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Great movie gift card,Nice regal gift card design for big box movies and five dollars Tuesday movies. Use it to buy movie tickets and popcorns.,B00BXLVJP0,1544253151422,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Nice animal gift card design.,Nice animal gift card design. After open it looks a surprise list of cats and dogs come out. Good 3D design.,B076417B1K,1544252917584,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Five Stars,Luxury style design of Amazon gift card box.,B073VBZM8J,1512614844003,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Five Stars,Nice easter egg design of the gift card.,B016J1LFX4,1512449497183,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Five Stars,I like the snowman design a lot. Very nice gift box.,B00ADR2LV6,1512000248001,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Five Stars,Nice gift card with a cool box.,B00ADR2LV6,1512000224254,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Five Stars,Very good Amazon Christmas card. Beautiful design.,B018F4M89S,1512000198453,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Five Stars,Very good Applebees gift card. What a nice treat to someone!,B00BXLSJXA,1508448134487,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Five Stars,Great gift card design for celebrating important birthday moment!,B071LMFYTG,1508447879829,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Five Stars,Very good gift card design! Show me lucky!,B071X4ZX3X,1508447710873,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,The movie ticket worked on both FandangoNow and Fandango website ...,"The movie ticket worked on both FandangoNow and Fandango website. If you use it to buy digital movies on FandangoNow, sometimes they ran promotion with other onsite movie sponsors for a free promotional movie ticket.<br /><br />Update on 6/30/2017, as this gift card only can be used without any other promo code available from Fandango, FandangoNow, or any other parties.",B00BXLTR6S,1494819930000,3.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Great gift card to use shopping for affordable cloths at ...,Great gift card to use shopping for affordable cloths at JCPenny. 20% off only available on Amazon. What a great Thanksgiving purchase.,B00BXLUFQ4,1482116034000,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Five Stars,Very nice design of gift card for holiday gifts!,B00ADR2LV6,1479435903000,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Five Stars,Great gift card design and perfect for Thanksgiving gifts.,B078GWV31Z,1479435886000,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Five Stars,Great design gift card box. Early Merry Christmas!,B01E4QP02S,1477702145000,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Five Stars,Great design gift card for Christmas.,B00ADR2LV6,1476488288000,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Five Stars,Very cool card for both design and protection of gift cards!,B00ADR2LV6,1450982450000,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Five Stars,Cool design and cool card for my young cousin.,B018F4H5DM,1450982318000,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Five Stars,Great food with great gift card. Convenient purchase on Amazon.,B00BXLW4Q8,1449949887000,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,I love their food for convenient lunch and quick dinner,"Eat fresh, Subway!. I love their food for convenient lunch and quick dinner. The card design is cool too and looks better than the general card design sold at local stores.",B00BXLW5QC,1441334220000,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,It's a good place for snack before a movie start but there's ...,It's a good place for snack before a movie start but there's no much meal to eat for dinner. I love their bread and cookies but they should offer more real meals.,B00GOLGUVC,1439755353000,4.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Olive Garden overcharged their customers for worst food they made,"Olive Garden overcharged their customers for worst food they made. Upon arrival at a local Olive Garden branch in October 2014, my friends and I saw only a few customers sit there so we should be assigned a seat quickly. There were several welcoming representatives just talking to each other and one told us that we had to wait at least 20 minutes to get seated.<br /><br />After the dirty and sour meal, we were overcharged and were forced to pay 20% service fee as tips. If it's a good meal and service, we might pay more than 30% of dinner price as tip but we had a horrible dining experience in Olive Garden. After all, we would never visit Olive Garden again because such a bad restaurant kept ripping people off. I have seen bad reviews on this restaurant from other people on other sites too.",B00PG84P66,1439755225000,1.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Five Stars,Great saving on Amazon and recommend to visit again.,B00BXLW2AQ,1439672389000,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,The food there is better than average,"The food there is better than average, but I still like Texas Roadhouse which is cheaper than Outback on many steak menus. The gift card purchase on Amazon is a great saving.",B00BXLVAD6,1439672088000,4.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,The worst place to eat food,The worst place to eat food. It should earn 0 star if the system allows. The food there was too sour and customers were forced to give Olive Garden more than 20% of bill as tip for the minimum requirement. They overcharge customers and treat people bad.,B00PG4F758,1439671960000,1.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Four Stars,The food there is ok but not as good as Texas road house. The card works well.,B00PG24GN4,1438832459000,4.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Five Stars,"Eat fresh sandwich, I prefer subway.",B00BXLW5QC,1416102036000,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,Five Stars,Pretty good deal of purchasing the gift card online and then shop locally.,B00BXLU92E,1413511895000,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,The food there was really good. Buy gift cards on Amazon can save money ...,The food there was really good. Buy gift cards on Amazon can save money with 5 percent cash back bonus.,B00CXZPEPG,1412447953000,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,It's a perfect gift for your friends or family,The design of the card is gorgeous. It's a perfect gift for your friends or family.,BT00CTOUNS,1407211039000,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,... design of the card and gift box are so nice and pretty,The design of the card and gift box are so nice and pretty. This is a perfect gift for your lovely family members or friends.,B00CHQ7ESQ,1407210969000,5.0
AF4OCZTPFHXZKUTAGP6CAOCMWPAA,What a perfect gift to give to relatives or friends,What a perfect gift to give to relatives or friends. This is the third time I bought this kind of gift card on Amazon.,B077N4CNVJ,1407210236000,5.0
AE6U2ZCGCBRDU3TT3PVH44ITRLOA,Makes for a Nice Gift for Olive Garden Fans,Nice gift for family members and friends who like Olive Garden.  This forces them to go out and have a good time.  And maybe they will take you with them!  I bought Olive Garden gift card for a family member today.,B00PG4F758,1487824550000,5.0
AE6U2ZCGCBRDU3TT3PVH44ITRLOA,Fun Gift,"If you know someone who like Olive Garden, this is a fun gift to give them.  It makes them treat themselves and splurge a little bit.  And maybe they will take you with them when they go to Olive Garden.",B00PG84P66,1487824291000,5.0
AE6U2ZCGCBRDU3TT3PVH44ITRLOA,A Treat for the Holiday!,"My son and daughter-in-law work full time in a small midwestern town.  There aren't many restaurants in town, but there's a Domino Pizza.  So, when they don't want to cook, or have students over - my son is a professor - they can serve up some classic Domino Pizza.  Figured this would give them an excuse to not cook and have a break.  I called the Domino's in their town as recommended to ensure they take gift cards and they do!  My daughter-in-law likes this pizza, so figured these gift cards would make her happy!",B00DNAGRVA,1451022862000,5.0
AE6U2ZCGCBRDU3TT3PVH44ITRLOA,Multipack = Multigift,"This is an original gift to give with Starbux multiple cards.  The receiver can keep some in the car, their wallet or give them to family members. I like to give some to the mail lady for delivering all of those Amazon packages in the snow and ice.",B00FTGTIOE,1400351781000,5.0
AE6U2ZCGCBRDU3TT3PVH44ITRLOA,Like This Gift Card Option,"Love to get and give gift cards to favorite eateries as it compels you to go out.  We like Paneras soups and sandwiches.  The tomato and broccoli and cheese soup are our favorites.  This is a pleasant eatery for a light and quick meal which is healthier than most fast food.  Love to give these to family members, as sometimes they invite you along to enjoy the card with them.  It's great that Amazon has so many choices like this restaurant among their gift card selections.  When family and friends have enough stuff, giving a gift card for an experience like this makes a thoughtful gift.",B00GOLGUVC,1400219069000,5.0
AE6U2ZCGCBRDU3TT3PVH44ITRLOA,Love Gift Cards to This Restaurant,"Love to give restaurant gift cards to family members as you sometimes get to accompany them when they use the card!  And if any of your family is frugal, the card compels them to go out and have a little fun.  Love this restaurant.  Went there tonight.  Their hamburgers are great, as is the side garden salad.  We also sampled a raspberry white chocolate truffle cheesecake.  Yum!  Will be ordering these cards for Father's Day.",B00GRLUECA,1400131917000,5.0
AE6U2ZCGCBRDU3TT3PVH44ITRLOA,Love This Gift Card,Love to get this gift card for relatives and friends.  Who can't find something tasty at Starbucks and it's fun to pop in there to treat yourself during the day.  Your relatives and friends will think of you each time they use the card.  Good to remind them to register the card with Starbucks in case it gets lost.  I got this for my mail lady as a thank you for bringing all of those Amazon boxes up to the door in the winter and rain.  It's a great gift to send to a loved one.,B00BXLW2AQ,1399958582000,5.0
AETPKYFFUOZJP6WERN5WGNZQBSUA,CUTE!,Really cute!Has cats and dogs on it!,B076417B1K,1530133266858,5.0
AETPKYFFUOZJP6WERN5WGNZQBSUA,Five Stars,Cute box!,B018Y7OGRI,1519623575748,5.0
AETPKYFFUOZJP6WERN5WGNZQBSUA,Five Stars,Nice!,B01MSBQB1P,1513724057282,5.0
AETPKYFFUOZJP6WERN5WGNZQBSUA,Five Stars,Cute!,B07193NQ2P,1513481062295,5.0
AETPKYFFUOZJP6WERN5WGNZQBSUA,Five Stars,Cute and accurate and speedy service!,B00ADR2LV6,1481954576000,5.0
AETPKYFFUOZJP6WERN5WGNZQBSUA,Five Stars,Accurate and fast!,B077N4CNVJ,1481954560000,5.0
AETPKYFFUOZJP6WERN5WGNZQBSUA,Five Stars,Fast and accurate!,B00JDQKELW,1481954546000,5.0
AHST3VO2HJWBFPNU3YBGTMCFPO7Q,Very cute,I love Amazon’s reveal gift card holders! They keep coming out with new ones. Adorable.,B01JQSO2VY,1653454024049,5.0
AHST3VO2HJWBFPNU3YBGTMCFPO7Q,Very clever!,Bought this for a friend who loves to read.<br /><br />How clever! Use the gift card to order a book then use the gift card as a bookmark. Love it!,B017T6CUS2,1653453876478,5.0
AHST3VO2HJWBFPNU3YBGTMCFPO7Q,Amazon did it again!,Love these cool moveable gift card holders,B018F4M89S,1629523111052,5.0
AHST3VO2HJWBFPNU3YBGTMCFPO7Q,Loved this pop up design..clever,Amazon just keeps getting better and better about making new gift card holders,B0BT85F69N,1629522720827,5.0
AHST3VO2HJWBFPNU3YBGTMCFPO7Q,Creative Easter gift card holder,I bought these for Easter baskets for my teen son and my two big kid  nephews. Really cool the way the card pops out of the egg!,B016J1LFX4,1617074493439,5.0
AHST3VO2HJWBFPNU3YBGTMCFPO7Q,Super convenient without leaving home,Glad to order a gift without leaving the house!,B071X4ZX3X,1612550690923,5.0
AHST3VO2HJWBFPNU3YBGTMCFPO7Q,Love the free GC holders,Getting a cool gift card holder with the gift card for free? Sign me up!,B00JFBLZ90,1612549812878,5.0
AHST3VO2HJWBFPNU3YBGTMCFPO7Q,Super convenient and fast,Ok I knew you could buy Amazon cards but you can get gift cards for other places too? Awesome!,B00BXLSJXA,1611610090996,5.0
AHST3VO2HJWBFPNU3YBGTMCFPO7Q,Soooooo convenient!,I just recently found out you could buy gift cards online from Amazon! And you can pick lil packages to put them in for free.,B018F4H5DM,1611609974475,5.0
AHMWIOMIAHO244Y35EAAM3LXAK2A,The Best Fast-Food Breakfast,Great and easy gift to send someone. Jack would approve.,B00BXLUDHK,1609387866931,5.0
