User_ID,Title,Text,Parent_asin,Timestamp,Rating
AHV6QCNBJNSGLATP56JAWJ3C4G2A,Good Hand Sanitizer!,"For a new (or at least new to me) brand of hand sanitizer, I am pleased with it. I like the pump dispenser which is easy to use. The bottles are a good size. While you can detect the smell of the alcohol, it's not too strong or overpowering like some can be.  With so many new brands out there these day, I wouldn't hesitate to purchase again.",B087D7MVHB,1591977214185,4.0
AHV6QCNBJNSGLATP56JAWJ3C4G2A,Light Weight,"This is a light weight serum. It has a runny, liquidy consistency that's non-greasy. It doesn't leave behind any stickiness or tackiness. There is no scent to it either. It absorbs really fast and immediately hydrates your skin. It leaves a smooth finish. It's non-irritating and doesn't annoy my sensitive skin.",B083TLNBJJ,1585261263214,4.0
AHV6QCNBJNSGLATP56JAWJ3C4G2A,Soft,"I wear headbands like this in the evening when washing my face and following my skincare routine. These headbands are very soft. I found these to be a little small, but they do stretch enough to accommodate my large head. I have just had other headbands that were a little larger and didn't require being stretched to the max just to fit. I like the variety of colors and have shared these with my eighteen year old daughter. One thing that I do like is that the bow doesn't get off centered as easily as my old one. My old one has to be adjusted every time I put it on. This one seems to be just fine.",B082NKQ4ZT,1583932042329,4.0
AHV6QCNBJNSGLATP56JAWJ3C4G2A,Nice Fruity Scent,"This serum is more the consistency of a lotion than serums that I have used in the past. It has a nice fruity smell. It doesn't irritate my sensitive skin. The serum absorbs quickly and isn't tacky or sticky. I am in my early fifties and use an assortment of anti-aging products daily. I haven't seen any new miraculous results with this, but it does moisturize. As a regular user of such products, I really don't think I would see anything new from them, but rather a continuation of what I have already started to achieve.",B07WNBZQGT,1581772960365,4.0
AHV6QCNBJNSGLATP56JAWJ3C4G2A,Non-Greasy,"I apply body lotion every morning and night. This one is a thinner lotion than some, but it absorbs quickly. My skin just drinks it up! It's non-greasy and has a light, pleasant scent to it. The bottle is a little oddly shaped. It's thin and flat which makes it a little difficult to grip in my opinion.",B07SW7D6ZR,1580742144072,4.0
AHV6QCNBJNSGLATP56JAWJ3C4G2A,Gentle!,"This goat milk cleanser is very gentle. I have sensitive skin and it doesn't irritate or annoy my skin at all. It has a pump dispenser that works nicely. It's thick, like a lotion consistency. The cleanser doesn't lather or foam. I haven't been able to notice any scent, good or bad. It doesn't dry out my skin. I'm very pleased with it.",B07NPWK167,1578928089878,5.0
AFJBKPK5W56XWSNPQU2WW66ISWYQ,Works great,Great shampoo and conditioner set. Smells great and leaves hair feeling clean and soft. I like this brand and have used it in the past. Seems to be great quality.,B08XJWLLKQ,1618934798418,5.0
AFJBKPK5W56XWSNPQU2WW66ISWYQ,Work well for light hold,This is much faster and less messy than using the cream. Quick any easy. Not the longest hold but good for a few hours. Not much of any smell to it which is probably better. Some of these wax's are way too fragrant.,B08PLFZB89,1617909095488,5.0
AFJBKPK5W56XWSNPQU2WW66ISWYQ,Works great,Great soap with mild natural scent. Works great on my sensitive skin. Leaves it soft and clean and doesn’t dry it out.,B08KHRF9NY,1616954539796,5.0
AFJBKPK5W56XWSNPQU2WW66ISWYQ,Works great,Great quality soap! So many good ingredients that are good for skin and hydrating not drying. Smells great and skin feels clean and soft after. Highly recommend.,B08N6YHQXT,1616457223039,5.0
AFJBKPK5W56XWSNPQU2WW66ISWYQ,Prefer fingers,These are so popular and I was excited to try but I don’t feel like it did it for me. It was hard to get down to my scalp and move around. Felt much easier to just use my fingers. Maybe I need to practice more of try a different massager. They seem well made though and look just like the picture.,B08SQ31H8P,1615701950469,4.0
AFJBKPK5W56XWSNPQU2WW66ISWYQ,Small but Works great,Tiny waver that works great to make smaller sized waves. Heats quickly and makes waves quickly. Only took a few minutes to do all of my daughters hair.  I only do a top layer of hair and around the face. Find that it looks less poofy this way. Seems well made and good quality.,B08NPBQR9L,1609182507469,5.0
AFJBKPK5W56XWSNPQU2WW66ISWYQ,Don’t grab well,"These look like nice tweezers, similar in look to tweezerman tweezers but for some reason they don’t grip hairs very well and are very annoying for me. They seem to match up perfectly at the end so not sure why they don’t grab well. Will use as backups or keep in purse or car.",B08BLX72TP,1606878884208,3.0
AFJBKPK5W56XWSNPQU2WW66ISWYQ,Great oils,Great set of oils that are great to use as is or when making other products. I used the coconut oil in a roller ball with some tea tree and clove oil for a rash and it works great. They are both have no scent.,B08LYT4Q2X,1606103453308,5.0
AFJBKPK5W56XWSNPQU2WW66ISWYQ,Works great,Great set of hair items. Would make a nice gift. Works as described. The material is extremely plush and soft and feels luxurious to wear.,B0841WQNNZ,1604762653089,5.0
AFJBKPK5W56XWSNPQU2WW66ISWYQ,Works well,Decent shampoo. I used it alone without conditioner so I could see how it worked and it seemed to clean my hair well and leave it manageable. The scent is ok as well. While I didn’t notice anything negative there wasn’t anything that stood out to me to buy it again.,B087ZQK2G8,1598591443230,4.0
AFJBKPK5W56XWSNPQU2WW66ISWYQ,Works great,I have been wanting to try these food peels. I was nervous to try but after reading some of the other reviews I finally did and am glad I did. Followed directions and my feet started to peel the next day. No bad reactions or problems. I didn’t use the included tool. Soaking your feet each day helps with the peeling process.,B087Z9X39L,1594848248797,5.0
AFJBKPK5W56XWSNPQU2WW66ISWYQ,Gel sunscreen,"Interesting sunscreen. Has a clear gel  consistency, goes and smooth and easily. Rubs in great and dries quickly, smells first of running alcohol and then berry. Seems to be effective in preventing sunburns.",B084ZHP45Y,1585080133476,4.0
AFJBKPK5W56XWSNPQU2WW66ISWYQ,Works great,"This is a nice cordless, travel size waterpik. It has good power for not being a regular waterpik. Some other cordless ones I’ve tried haven’t had the same power. This comes with a variety of tips. Is easy to fill and use. Has different settings and power levels. Charges via a usb cable.",B07LCHCD6Q,1556652791507,4.0
AFJBKPK5W56XWSNPQU2WW66ISWYQ,Works well,"Clippers work well. I prefer to use them without the plastic catcher that is attached, but it easily comes off. Nice travel case that includes a nail file. Clippers are very sharp and cut efficiently and smoothly.",B07J3GH1W1,1544671031249,4.0
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,Fragrance is subtle but lovely and floral; just enough to freshen up an area or relax to,"This is a nice room freshener. The fragrance is subtle but lovely and floral. Some fragrances give me a headache if they are too strong but this one does not. I love spraying this in my bedroom. It is also a great fragrance to relax with before falling asleep--no dangerous scented candle needed. It does not help promote sleep for me but it is soothing to my senses. The aroma does not last long--about 15 minutes. I happen to like fragrance, so I do like this linen spray.",B08T7GPT1D,1625006698955,4.0
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,Very functional basic brush set; wish handles were longer; love the bristle color,"There are 9  soft non-shedding make-up brushes in this set. This is a gorgeous set that contains a brush for most uses. There is no fan, eyebrow, or lip brush, however.<br /><br />Each brush comes individually packaged. In fact it is over packaged. The bristles are velvety soft and they do not fall out, which is great. Their soft bristles feel good against my skin and work like many other brushes I tried previously. I particularly LOVE the large blush/foundation brush. I do wish the handles were a tad longer. Nevertheless, the current price of $8.99 is an super reasonable for this set as it comes to $1 per brush.<br /><br />This is a perfect set for the young teenager starting out on her make-up journey.",B0919R1CYT,1624659702420,4.0
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,Wafer-thin portable soap; dissolves instantly; good lather; fragrance does not come thru on hands,"There are three packages of wafer thin sheets of soap in 80 sheets each pack. The wafers are attached in the center but pull apart easily. There is also a sliding top tin supplied that will hole 80 sheets. Be careful not to get them wet as even a drop of water causes them to dissolve. When I washed my hands with one sheet, it created a nice lather and left my hands clean. I do not feel that it was moisturizing as claimed. Also, even though there are three wonderful fragrances (lavender & aloe, bergamot & ylang ylang, and jasmine & patchouli) that smell great as a whole 80 sheets, that fragrance does not come through on the hands because the soap is too thin to leave any fragrance behind.<br /><br />The current price of $13.95 comes to $.06 cents per sheet. I consider these perfect for when using a public restroom that has water but no soap. It is also great for camping or any place where portability is paramount without carrying a full wet bar of soap in a container.",B09473GGM4,1624274497670,4.0
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,Lightweight moisturizer that mildly moisturized my body; good for the summer - 3.5 stars,"There are four individually packaged 2.53 fluid ounce tubes of moisturizer in this set. They are all the same tubes. This moisturizer is lightweight and is mildly hydrating. It absorbs quickly and is a good product to use in the summer. I also like the fresh cucumber-like aroma.  I did, however, expect this to be more hydrating than it is. It is a decent cream but not excellent.<br /><br />The current price of $15.00 comes to a reasonably priced $3.75 per tube.",B08LPGZMQK,1623116811042,4.0
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,Nice set of 7 iridescent scrunchies; material can be slippery on hair,"There are six blush-colored scrunchies and one white scrunchie. The material is a bit slick so there is a chance these will slip out of the hair. I have medium length hair in the back and they did slip out easily if I pulled on them. I do feel these are elegant and super attractive. If the bride and bridesmaids all have long hair, then these are a good option. I have no idea what these will be priced at but anything more than $10.50 (which would be 1.50 each) is too much.",B08YNR839W,1620424267961,3.0
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,Beautiful shower cap that fits perfectly on my head but bow doesn’t look good on me,"I love this shower cap. It is very attractive and the black and white colors just pop. I have short to medium-length fine curly hair and take a size small in a cap. This fits me perfectly and there is a little more room for more hair if I had it. This is comfortable and does keep my hair dry in the shower. Unfortunately, I hate the way the bow looks on me.<br /><br />The current price of $15.99 is on the high side of competitively priced.",B09GNXK3N1,1618184630323,4.0
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,Simple headbands that loosely grip my head;wish there were more color variety,"There are 12 headbands in this set and practically all of them look a similar shade of pastel pink, purple, and yellow. Only one headband is bold with an emerald green. I would have liked a red, black, and brown in this set. However, this appears to be designed for young girls or ballerinas who would love these colors.<br /><br />I tried these on and the headbands are comfortable and do not squeeze my head. They also stay put. I have a small head so these would probably feed a youngster just fine.<br /><br />The current price of $15.99 comes to a reasonable $1.33 per headband.",B08QHP717Z,1614292707452,4.0
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,Exceptionally well-made and beautiful pocket sized brush,"This is an exceptionally well-made and beautiful brush in a travel size. The brush and handle are small, so this brush is not as easy to grasp as one that is full sized. However, It detangles and brushes through my curls with ease. I also did not experience the typical loss of bristles I usually do with a boar bristle brush. Most animal hair brushes seem to shed for a while and then stop shedding. So far I have not had that problem.<br /><br />I actually cannot believe this is priced at $7.29 because most boar bristles brushes of this size are in the $28 to $30 range. The price, coupled with the style, finish, and functionality of this hairbrush is outstanding in my opinion.",B08JTNQFZY,1614036953464,5.0
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,"Excellent empty glass bottle set perfect for hair coloring, essential oil sprays, etc.","There are two amber glass spray bottles in this set. In addition, four black labels, one stainless steel funnel, one glass eye dropper, one white marker, and two standard black caps are included. It is important to go through all the packaging in order to find these items as I almost missed a few. Note that these are packaged exceptionally well in double bubble wrap sleeves for each bottle.<br /><br />These are perfect for hair solutions, water, window cleaner, vinegar, etc., etc., etc. The spray nozzles, with a turn of the front dial, dispense a wonderful mist spray or a fine stream just like many store bought spray products. Each bottle holds 16 ounces of liquid. The amber color of the glass helps protect light sensitive products. <br /><br />The current price of $18.98 is competitive but somewhat pricey for this set as it comes to $9.50 per bottle not counting the added incidentals.  Their [[ASIN:B08HGZXLP6 four-pack of bottles]] is about $1 cheaper per bottle.",B08HGZXLP6,1611360452090,5.0
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,Super soft back brush that lathers reasonably well & cleans well but is not exfoliating,"I have tried many different back brushes including this really good [[ASIN:B08HR2GBHC Kozis brush]] and the buff puff type that lather copiously. However, this one's bristles differ substantially. They are very fine and as soft as a cat's fur.  The soap lathers reasonably well on the bristles and the brush feels great against my skin. It is solidly built. It also has a rope loop to hang up in the shower.<br /><br />The only reason I rated this 4 stars is because the title says this is exfoliating and I do not consider that an attribute of this brush. The bristles are too soft to exfoliate. However, it cleans well and feels great to use. I consider it 5 stars for that purpose.  The current price of $16.99 is on the pricey side but I have no similar brush of this bristle style to compare it to. It is certainly not competitively priced with other back brushes which are about $7 cheaper.",B08N9RT9YD,1611183336145,4.0
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,"Excellent empty glass bottle set perfect for hair coloring, essential oil sprays, etc.","There are four amber glass spray bottles in this set. In addition, six black labels, one stainless steel funnel, one glass eye dropper, one white marker, and four standard black caps are included. It is important to go through all the packaging in order to find these items as I almost missed a few. Note that these are packaged exceptionally well in double bubble wrap sleeves for each bottle.<br /><br />These are perfect for hair solutions, water, window cleaner, vinegar, etc., etc., etc. The spray nozzles, with a turn of the front dial, dispense a wonderful mist spray or a fine stream just like many store bought spray products. Each bottle holds 16 ounces of liquid. The amber color of the glass helps protect light sensitive products. <br /><br />The current price of $33.99 is competitive but somewhat pricey for this set as it comes to $8.50 per bottle not counting the added incidentals. ",B08HGZXLP6,1611102853719,5.0
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,Creamy texture; nice fragrance; takes a while to absorb but is hydrating – 3.5 stars,"I am not sure what a balancing cream is supposed to be. Nevertheless, I applied this to my face and neck (avoiding the eye area). I like the creamy texture and the fragrance is decent. The aroma reminds me a little bit of St. Joseph's aspirin. It did take about ten minutes to absorb fully, but once it did my face and neck felt incredibly hydrated.<br /><br />Note that there are no English instructions on the jar or the box except for the words ""balancing cream."" This is made in Korea and it is written in Korean. If it were not for the Amazon label, no one would know that this is a hydrating face and neck cream. Also, there is no mention of how many ounces this is but I suspect it is about 4 ounces based on the price per ounce listed on Amazon.  The current price of $22.65 is pricey but competitive for this cream. I like it but not enough to order it again.",B08P7PSMRR,1610322554727,4.0
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,"Vegetal, messy flower balls; not sure why anyone would use this for anything but tea","I thought these were bath bombs when I ordered them. However, that is not what this is at all. There are 10 tiny balls of compressed flowers wrapped in various colored foils. They can be used as a tea, which is what I use them for, or they can be put in a bath. I have no idea how anyone would use this for baking as per the Amazon title.<br /><br />Nevertheless, all but the purple and red balls have a purely vegetal scent. The purple and red smell flowery. I have used tea balls before and never cared for them but did like how most stayed together. However, these balls expand into many little flower particles that float in the water. If one were to put this in a bath, it would clog the drain unless the flower debris was scooped out with a skimmer.  I used the blue ball to brew into a tea and it was tasteless. I also had to use a strainer and remove the lid on my pot to keep the spout from clogging.<br /><br />Besides the mess and lackluster flavor, there are absolutely no brewing instructions, no information on what tea ball is what flower.  The Amazon site has a list of the flower and the balls but does not show the foil color. It is almost impossible to reconcile that list with what is in front of me.<br /><br />Shame on the vendor for not creating an insert or package label that says what is inside and which tea ball is what flower. I personally do not care for this at all and will probably throw this in the garbage.<br /><br />This is not worth it to me at any price. It is certainly not a bath bomb, I can't see how it can be used for baking, and as a tea it is tasteless and messy. There is no fragrance, so its use as a bath bomb would be for romantic or ambiance purposes only.<br /><br />At the current price of $9.88 for 10 balls it comes to almost $1 per tea ball.",B08KT7FCYY,1609804845102,2.0
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,Very nice clip & hair tie set but clipswill break easily,"This is a very nice set of 6 clips, 10 hair ties, and a case. The clips are strong and do hold a generous amount of hair. I like the non-slippery feeling of the clip itself. The ties are ordinary but still functional. The reason I rated this 3 stars is because I also ordered this same set with the blue clips and tan ties. One of the clips in that order broke immediately which tells me these won't last.<br /><br />The current price of $7.19 is reasonable for this set but just be aware that the clips will break easily because the plastic is not that strong. ",B08HMLXW65,1608329596770,3.0
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,Excellent keychain carriers; 2 spray bottles dispense fine mist; flip top ones only okay – 4.5 stars,"I am highly impressed with this set, particularly the keychain carriers. The carriers are larger than I expected and the flag colors are vibrant, attractive, and patriotic. The pocket in the carrier stretches to accept either the spray bottle or flip top ones.<br /><br />There are six keychains with carabiners and the flag carriers. Also included are six flip-top bottles and two pump spray bottles. The pump spray bottles dispense a fine mist depending on what I put into them (perfume, hand sanitizer, etc.). The flip-top bottles can dispense hand sanitizer, hand cream, etc. However, since they are hard, I have to hit the bottle against my hand to dispense any cream as it is not conducive to squeezing.<br /><br />Nevertheless, I can put my own travel bottle (if similarly sized) into these keychain carriers. In addition, I can put in a chapstick (see photo), nail clipper, etc.<br /><br />The current price of $7.10 is reasonable for this set.",B08G83G24X,1606518368441,5.0
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,Has a spicy aroma; leaves my hair nourished and enhanced my curls (see update),"This shampoo and conditioner travel-size duo (2 ounces each bottle) has a spicy aroma that is neither pleasant nor offensive but not my favorite smell.  The shampoo produces a medium lather and cleans well. The conditioner is creamy and conditions well. When my hair dried, it had a sheen to it and was well nourished and my curls were enhanced.<br /><br />The current price of $14 for this set is expensive. If this had an intoxicating fragrance I liked and was more reasonably priced, I would have loved it. However, this is not a set I would buy at this price.<br /><br />Note that I get about four uses to this set for my short to medium hair.<br /><br />UPDATE 9/22/20 - This only lasted me three uses. However, I had such trouble getting both the remaining shampoo and conditioner (particularly the conditioner) out of the bottle. They need to change this to a squeeze tube. I actually had to fill the bottle with water several times to dislodge the remaining ingredients. Also, the conditioner makes the floor of the shower or tub very slippery (almost as if I put Pledge on a floor).  Based on this, I lowered my ranking from 4 to 2 stars.",B086XH7BWW,1599882609367,2.0
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,Too big & too thick for my purpose; emery surface does not last long - 2.5 stars,"I do not care for these emery boards. There are 16 to the package and the boards are triple thickness compared to the standard personal-sized ones I am use to. However, the gritty surface on mine started to wear off after a few swipes of my nails over the board. Emery boards in general do not last long; however, the size and thickness coupled with the limited longevity makes me not like these. They do file the nails but they do not last.",B08C72C56Z,1598665451686,3.0
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,I'm FURIOUS - shampoo bottle DOES NOT OPEN; conditioner is nice,"This comes as a set and no matter what I do, the shampoo bottle will not open. This absolutely infuriates me. I was able to open the conditioner.  I removed plastic seal on the top of both bottles and turned as specified on the bottle. I spent 10 minutes trying to open the shampoo. Unless I take a hammer and chisel to it or an exacto knife, I can't use the shampoo.<br /><br />The conditioner is nice and has a subtle fresh aroma but without the pair, this is zero stars to me when I cannot get to the product.",B07VGBBNTH,1581997877865,1.0
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,Versatile set of four combs that look and feel like plastic,"This is a nice set of combs--one wide-tooth and one sort of fine-tooth with two regularly-spaced ones. I know others mentioned that they found the combs to be sharp on the edges when combing. The one wide-tooth comb has blunted tines but the other three have pointed tines. However, those pointed tine ones were not sharp on my scalp. I have short to medium fine curly hair and these passed through my hair easily (wet or dry) and I did not feel scratched. I actually like the points massaging my scalp because on the combs I received, they were not super sharp.<br /><br />Unfortunately, I cannot tell if this set is wooden as it claims. It is possible they are wooden but because they are highly polished, they feel and look like plastic. I attend craft shows and it is possible to get a plastic feel and look to wood, so unless I broke one of the combs in half (which I am unwilling to do), I cannot tell. I still think the current price of $9.99 is reasonable even they are plastic.",B081ZN3TD5,1581257263753,4.0
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,Nine cloth-covered headbands in muted 60’s type colors/styles,"These headbands remind of Woodstock and the 60's. They are headbands the flower children would wear. The colors are muted but are perfect for casual wear. The black bands (one beaded and one not) are suitable for both business and casual attire.<br /><br />These are about two inches wide and do feel relatively comfortable on. Note that the beaded bands are a bit bouffanty due to the thickness of the cloth with the extra height of the beads. Unfortunately, these are not my style. If one is in the market for this type of accessory, they are fully functional with a little bit of statement. The cloth is wrapped securely around the outer edge of the band and appears they will last a while. The current price of $16.99 is reasonable for this set.",B0837K9W6P,1580949934338,4.0
